"tweet_id","date","screen_name","text"
"ID_1067870904259031041","Wed Nov 28 20:00:38 +0000 2018","M157q_News_RSS","Multi-label Classification of User Reactions in Online News. (arXiv:1809.02811v2 [cs.LG] UPDATED)
https://t.co/NkiVj0Bu9p
The increase in th"
"ID_1067870905685032960","Wed Nov 28 20:00:38 +0000 2018","M157q_News_RSS","A Deeper Insight into the UnDEMoN: Unsupervised Deep Network for Depth and Ego-Motion Estimation. (arXiv:1809.00969v
https://t.co/7lIngfuika"
"ID_1067870906993627138","Wed Nov 28 20:00:38 +0000 2018","M157q_News_RSS","Fast and Accurate Recognition of Chinese Clinical Named Entities with Residual Dilated Convolutions. (arXiv:1808.086
https://t.co/VP6u3oCtM8"
"ID_1067870908239364096","Wed Nov 28 20:00:39 +0000 2018","M157q_News_RSS","On the Convergence of Adaptive Gradient Methods for Nonconvex Optimization. (arXiv:1808.05671v2 [cs.LG] UPDATED)
https://t.co/mB9gmq9zdL
Ada"
"ID_1067870909648723969","Wed Nov 28 20:00:39 +0000 2018","M157q_News_RSS","Edge Disjoint Spanning Trees in an Undirected Graph with E=2(V-1). (arXiv:1808.05256v2 [cs.DS] UPDATED)
https://t.co/7bgWf2I3Vi
Given a conn"
"ID_1067870910919585792","Wed Nov 28 20:00:39 +0000 2018","M157q_News_RSS","An Assertion language for slicing Constraint Logic Languages. (arXiv:1808.04867v2 [cs.LO] UPDATED)
https://t.co/SdBGw4HYBe
Constraint Logic"
"ID_1067870912265957376","Wed Nov 28 20:00:40 +0000 2018","M157q_News_RSS","Mitigating Sybils in Federated Learning Poisoning. (arXiv:1808.04866v2 [cs.LG] UPDATED)
https://t.co/kDLl2qfAfm
Machine learning (ML) over d"
"ID_1067870913603850240","Wed Nov 28 20:00:40 +0000 2018","M157q_News_RSS","Using Standard Typing Algorithms Incrementally. (arXiv:1808.00225v2 [https://t.co/okMwBtlQAe] UPDATED)… https://t.co/qT8giBvvbO"
"ID_1067870914899980288","Wed Nov 28 20:00:40 +0000 2018","M157q_News_RSS","METTLE: A Metamorphic Testing Approach To Validating Unsupervised Machine Learning Methods. (arXiv:1807.10453v3 [cs.
https://t.co/kyGgu8VJuE"
"ID_1067870916225380352","Wed Nov 28 20:00:41 +0000 2018","M157q_News_RSS","Rapid Time Series Prediction with a Hardware-Based Reservoir Computer. (arXiv:1807.07627v2 [cs.LG] UPDATED)
https://t.co/pipsb1lW1i
Reservoi"
"ID_1067870917592723456","Wed Nov 28 20:00:41 +0000 2018","M157q_News_RSS","Automatic Severity Classification of Coronary Artery Disease via Recurrent Capsule Network. (arXiv:1807.06718v2 [cs.
https://t.co/8MvE93EfTd"
"ID_1067870918897094656","Wed Nov 28 20:00:41 +0000 2018","M157q_News_RSS","First steps towards a formalization of Forcing. (arXiv:1807.05174v2 [cs.LO] UPDATED)
https://t.co/vbmRuIQdpP
We lay the ground for an Isabel"
"ID_1067870920281182209","Wed Nov 28 20:00:42 +0000 2018","M157q_News_RSS","On the Incomparability of Cache Algorithms in Terms of Timing Leakage. (arXiv:1807.01240v2 [https://t.co/5Fm3Lre9eN… https://t.co/TnVn2tOqEg"
"ID_1067870921661108224","Wed Nov 28 20:00:42 +0000 2018","M157q_News_RSS","Excavate Condition-invariant Space by Intrinsic Encoder. (arXiv:1806.11306v3 [https://t.co/2Nuv3dYG1c] UPDATED)… https://t.co/T7FNid10sL"
"ID_1067870923338862592","Wed Nov 28 20:00:42 +0000 2018","M157q_News_RSS","Diffusion Scattering Transforms on Graphs. (arXiv:1806.08829v2 [cs.LG] UPDATED)
https://t.co/PPMWxqu4wn
Stability is a key aspect of data an"
"ID_1067870924668432384","Wed Nov 28 20:00:43 +0000 2018","M157q_News_RSS","The Toybox Dataset of Egocentric Visual Object Transformations. (arXiv:1806.06034v3 [https://t.co/2Nuv3dYG1c] UPDAT… https://t.co/BqhKErUv4J"
"ID_1067870926056747008","Wed Nov 28 20:00:43 +0000 2018","M157q_News_RSS","Doubly Robust Bayesian Inference for Non-Stationary Streaming Data with $\beta$-Divergences. (arXiv:1806.02261v2 [st
https://t.co/W7oifhNNHL"
"ID_1067870928799858688","Wed Nov 28 20:00:44 +0000 2018","M157q_News_RSS","Distributed Weight Consolidation: A Brain Segmentation Case Study. (arXiv:1805.10863v5 [cs.LG] UPDATED)
https://t.co/R9XlvLXcR1
Collecting t"
"ID_1067870930121052160","Wed Nov 28 20:00:44 +0000 2018","M157q_News_RSS","A Neurobiological Evaluation Metric for Neural Network Model Search. (arXiv:1805.10726v4 [https://t.co/2Nuv3dYG1c]… https://t.co/6u743LEb6d"
"ID_1067870931496783872","Wed Nov 28 20:00:44 +0000 2018","M157q_News_RSS","Robust Model-Aided Inertial Localization for Autonomous Underwater Vehicles. (arXiv:1805.08011v2 [… https://t.co/KtSxsetowz"
"ID_1067870932876779521","Wed Nov 28 20:00:45 +0000 2018","M157q_News_RSS","Learning 3D Shape Completion under Weak Supervision. (arXiv:1805.07290v2 [https://t.co/2Nuv3dYG1c] UPDATED)… https://t.co/UWwIEiqITs"
"ID_1067870934210473984","Wed Nov 28 20:00:45 +0000 2018","M157q_News_RSS","Gains in evolutionary dynamics: A unifying approach to dynamic stability of contractive games and ESS. (arXiv:1805.0
https://t.co/TmA8gr5nbG"
"ID_1067870935552671744","Wed Nov 28 20:00:45 +0000 2018","M157q_News_RSS","An attention-based Bi-GRU-CapsNet model for hypernymy detection between compound entities. (arXiv:1805.04827v3 [cs.C
https://t.co/s6f1vFAzpq"
"ID_1067870936827781120","Wed Nov 28 20:00:46 +0000 2018","M157q_News_RSS","Full explicit consistency constraints in uncalibrated multiple homography estimation. (arXiv:1805.02352v5 [… https://t.co/dHv2f9F4U7"
"ID_1067870938295717888","Wed Nov 28 20:00:46 +0000 2018","M157q_News_RSS","Automatic Documentation of ICD Codes with Far-Field Speech Recognition. (arXiv:1804.11046v4 [… https://t.co/lTKngrsaSA"
"ID_1067870939713433600","Wed Nov 28 20:00:46 +0000 2018","M157q_News_RSS","Generalized Fast Decoding of Polar Codes. (arXiv:1804.09508v2 [https://t.co/TTBPbOTUOx] UPDATED)… https://t.co/jci0mZw3Ee"
"ID_1067870941051408385","Wed Nov 28 20:00:47 +0000 2018","M157q_News_RSS","Efficient Anomaly Detection via Matrix Sketching. (arXiv:1804.03065v2 [cs.LG] UPDATED)
https://t.co/VmxunQHEIS
We consider the problem of fi"
"ID_1067870942259404800","Wed Nov 28 20:00:47 +0000 2018","M157q_News_RSS","LDOP: Local Directional Order Pattern for Robust Face Retrieval. (arXiv:1803.07441v2 [https://t.co/2Nuv3dYG1c] UPDA… https://t.co/Kv47VL8oUo"
"ID_1067870943639298048","Wed Nov 28 20:00:47 +0000 2018","M157q_News_RSS","OIL: Observational Imitation Learning. (arXiv:1803.01129v2 [https://t.co/2Nuv3dYG1c] UPDATED)… https://t.co/j2CZ9BnDnc"
"ID_1067870945036034048","Wed Nov 28 20:00:48 +0000 2018","M157q_News_RSS","Becker's conjecture on Mahler functions. (arXiv:1802.08653v3 [math.NT] UPDATED)
https://t.co/z2koexNqzB
In 1994  Becker conjectured that if"
"ID_1067870946373976064","Wed Nov 28 20:00:48 +0000 2018","M157q_News_RSS","Efficient Gaussian Process Classification Using Polya-Gamma Data Augmentation. (arXiv:1802.06383v2 [… https://t.co/VZeKjV24bc"
"ID_1067870947774881792","Wed Nov 28 20:00:48 +0000 2018","M157q_News_RSS","Stronger generalization bounds for deep nets via a compression approach. (arXiv:1802.05296v4 [cs.LG] UPDATED)
https://t.co/i7jJXbqDAL
Deep n"
"ID_1067870949012193281","Wed Nov 28 20:00:48 +0000 2018","M157q_News_RSS","Identifiability of Nonparametric Mixture Models and Bayes Optimal Clustering. (arXiv:1802.04397v3 [… https://t.co/y8BQCSslir"
"ID_1067870950333411328","Wed Nov 28 20:00:49 +0000 2018","M157q_News_RSS","On the Spectral Efficiency of Noncooperative Uplink Massive MIMO Systems. (arXiv:1802.03149v2 [… https://t.co/3365GS38C4"
"ID_1067870951767867392","Wed Nov 28 20:00:49 +0000 2018","M157q_News_RSS","Hybrid Scheduling in Heterogeneous Half- and Full-Duplex Wireless Networks. (arXiv:1801.01108v2 [… https://t.co/t37SCVUn65"
"ID_1067870953164570624","Wed Nov 28 20:00:49 +0000 2018","M157q_News_RSS","Temporal logic control of general Markov decision processes by approximate policy refinement. (arXiv:1712.07622v2 [c
https://t.co/kvrDtkbboU"
"ID_1067870954406047744","Wed Nov 28 20:00:50 +0000 2018","M157q_News_RSS","A Probability Monad as the Colimit of Finite Powers. (arXiv:1712.05363v3 [https://t.co/Q9OBKu2Eqc] UPDATED)… https://t.co/Y7bvo3dkCS"
"ID_1067870955744055296","Wed Nov 28 20:00:50 +0000 2018","M157q_News_RSS","Learning to detect an oddball target with observations from an exponential family. (arXiv:1712.03682v3 [… https://t.co/qRrKEff77u"
"ID_1067870957094588416","Wed Nov 28 20:00:50 +0000 2018","M157q_News_RSS","Optimal Energy Consumption with Communication  Computation  Caching and QoI-Guarantee. (arXiv:1712.03565v3 [… https://t.co/Vlv4o5dIL7"
"ID_1067870958537437184","Wed Nov 28 20:00:51 +0000 2018","M157q_News_RSS","Hierarchical Spatial-aware Siamese Network for Thermal Infrared Object Tracking. (arXiv:1711.09539v2 [… https://t.co/4aqoMmay38"
"ID_1067870959875514369","Wed Nov 28 20:00:51 +0000 2018","M157q_News_RSS","On Optimal Trees for Irregular Gather and Scatter Collectives. (arXiv:1711.08731v4 [https://t.co/v2KswNHWZT] UPDATE… https://t.co/FUjJleD426"
"ID_1067870961226080256","Wed Nov 28 20:00:51 +0000 2018","M157q_News_RSS","Learning under $p$-Tampering Attacks. (arXiv:1711.03707v4 [cs.LG] UPDATED)
https://t.co/lbvN1NU4a7
Recently  Mahloujifar and Mahmoody (TCC'1"
"ID_1067870962643681280","Wed Nov 28 20:00:52 +0000 2018","M157q_News_RSS","Fairness and Transmission-Aware Caching and Delivery Policies in OFDMA-Based HetNets. (arXiv:1711.02776v3 [… https://t.co/QQcpuFnXMK"
"ID_1067870963969142784","Wed Nov 28 20:00:52 +0000 2018","M157q_News_RSS","How Algorithmic Confounding in Recommendation Systems Increases Homogeneity and Decreases Utility. (arXiv:1710.11214
https://t.co/qBd0mCYtD7"
"ID_1067870965323915265","Wed Nov 28 20:00:52 +0000 2018","M157q_News_RSS","Two-player incentive compatible outcome functions are affine maximizers. (arXiv:1710.05218v4 [… https://t.co/CU1Hl3El43"
"ID_1067870966611566592","Wed Nov 28 20:00:53 +0000 2018","M157q_News_RSS","Distributed Multiple Access with A General Link Layer Channel. (arXiv:1710.01751v3 [https://t.co/TTBPbOTUOx] UPDATE… https://t.co/VKBs14rI7I"
"ID_1067870967999778816","Wed Nov 28 20:00:53 +0000 2018","M157q_News_RSS","Mechanisms of dimensionality reduction and decorrelation in deep neural networks. (arXiv:1710.01467v3 [cs.LG] UPDATE
https://t.co/OwAr5fQynY"
"ID_1067870969341964288","Wed Nov 28 20:00:53 +0000 2018","M157q_News_RSS","The Layered Structure of Tensor Estimation and its Mutual Information. (arXiv:1709.10368v3 [https://t.co/TTBPbOTUOx… https://t.co/pjMZOtKR6q"
"ID_1067870970709389312","Wed Nov 28 20:00:54 +0000 2018","M157q_News_RSS","Feature-Fused SSD: Fast Detection for Small Objects. (arXiv:1709.05054v3 [https://t.co/2Nuv3dYG1c] UPDATED)… https://t.co/nzJOdxLGqt"
"ID_1067870972232036354","Wed Nov 28 20:00:54 +0000 2018","M157q_News_RSS","Robust Object Manipulation for Tactile-based Blind Grasping. (arXiv:1709.02924v4 [https://t.co/8h4MiNDjbh] UPDATED)… https://t.co/gOnRgYNqF9"
"ID_1067870973875998720","Wed Nov 28 20:00:54 +0000 2018","M157q_News_RSS","Meta-Learning MCMC Proposals. (arXiv:1708.06040v4 [https://t.co/C8CkWQFMOP] UPDATED)
https://t.co/3YaIfKRRqS
Effect… https://t.co/piYF6zSJAt"
"ID_1067870975243350016","Wed Nov 28 20:00:55 +0000 2018","M157q_News_RSS","Performance Analysis of LMS Filters with non-Gaussian Cyclostationary Signals. (arXiv:1708.00635v2 [… https://t.co/lmX1ZFZUXS"
"ID_1067870976619106304","Wed Nov 28 20:00:55 +0000 2018","M157q_News_RSS","Training Adversarial Discriminators for Cross-channel Abnormal Event Detection in Crowds. (arXiv:1706.07680v2 [… https://t.co/XvLOlla58c"
"ID_1067870978040979456","Wed Nov 28 20:00:55 +0000 2018","M157q_News_RSS","On The Communication Complexity of High-Dimensional Permutations. (arXiv:1706.02207v3 [https://t.co/v2KswNHWZT] UPD… https://t.co/qCXQ7bhMwI"
"ID_1067870979366375424","Wed Nov 28 20:00:56 +0000 2018","M157q_News_RSS","Patchnet: Interpretable Neural Networks for Image Classification. (arXiv:1705.08078v3 [https://t.co/2Nuv3dYG1c] UPD… https://t.co/b5YRtg5IWv"
"ID_1067870980708560896","Wed Nov 28 20:00:56 +0000 2018","M157q_News_RSS","Finite-state Strategies in Delay Games (full version). (arXiv:1704.08887v4 [https://t.co/A5WqnS5EvO] UPDATED)… https://t.co/SJwsqqaaWS"
"ID_1067870982075895809","Wed Nov 28 20:00:56 +0000 2018","M157q_News_RSS","Enter the Matrix: Safely Interruptible Autonomous Systems via Virtualization. (arXiv:1703.10284v2 [… https://t.co/7QbqnaNbcB"
"ID_1067870984898674688","Wed Nov 28 20:00:57 +0000 2018","M157q_News_RSS","Cross: Efficient Low-rank Tensor Completion. (arXiv:1611.01129v2 [https://t.co/qvqjWemoJV] UPDATED)… https://t.co/0rmLkGhgi2"
"ID_1067870986232508416","Wed Nov 28 20:00:57 +0000 2018","M157q_News_RSS","Skew-t Filter and Smoother with Improved Covariance Matrix Approximation. (arXiv:1608.07435v2 [… https://t.co/v7tSUBohDx"
"ID_1067870987612377089","Wed Nov 28 20:00:58 +0000 2018","M157q_News_RSS","Robust ergodicity and tracking in antithetic integral control of stochastic biochemical reaction networks. (arXiv:16
https://t.co/fAUFDrju7L"
"ID_1067870990196080640","Wed Nov 28 20:00:58 +0000 2018","M157q_News_RSS","Deformable ConvNets v2: More Deformable  Better Results. (arXiv:1811.11168v1 [https://t.co/2Nuv3dYG1c])… https://t.co/XEg2gPBkNB"
"ID_1067870991479595008","Wed Nov 28 20:00:59 +0000 2018","M157q_News_RSS","Integrated Object Detection and Tracking with Tracklet-Conditioned Detection. (arXiv:1811.11167v1 [… https://t.co/Kk403c0caq"
"ID_1067870992914034688","Wed Nov 28 20:00:59 +0000 2018","M157q_News_RSS","Label-Noise Robust Generative Adversarial Networks. (arXiv:1811.11165v1 [https://t.co/2Nuv3dYG1c])… https://t.co/1EYK4fsygd"
"ID_1067870994512076800","Wed Nov 28 20:00:59 +0000 2018","M157q_News_RSS","Class-Distinct and Class-Mutual Image Generation with GANs. (arXiv:1811.11163v1 [https://t.co/2Nuv3dYG1c])… https://t.co/oRXfqiC85c"
"ID_1067870995875151872","Wed Nov 28 20:01:00 +0000 2018","M157q_News_RSS","Cross-Lingual Approaches to Reference Resolution in Dialogue Systems. (arXiv:1811.11161v1 [https://t.co/5hSkiR3zEk]… https://t.co/xFsQxZaoIe"
"ID_1067870997234167809","Wed Nov 28 20:01:00 +0000 2018","M157q_News_RSS","The Capacity of Private Information Retrieval from Decentralized Uncoded Caching Databases. (arXiv:1811.11160v1 [cs.
https://t.co/hGj9stjPl5"
"ID_1067870998488276992","Wed Nov 28 20:01:00 +0000 2018","M157q_News_RSS","FineGAN: Unsupervised Hierarchical Disentanglement for Fine-Grained Object Generation and Discovery. (arXiv:1811.111
https://t.co/gdOcrKtnZL"
"ID_1067870999763312640","Wed Nov 28 20:01:01 +0000 2018","M157q_News_RSS","Knots in random neural networks. (arXiv:1811.11152v1 [https://t.co/eOmVsbWZjL])
https://t.co/BbFJC0mb98
The weights… https://t.co/p48zasGqui"
"ID_1067871002686763008","Wed Nov 28 20:01:01 +0000 2018","M157q_News_RSS","Understanding and Improving Kernel Local Descriptors. (arXiv:1811.11147v1 [https://t.co/2Nuv3dYG1c])… https://t.co/RA5dRQBJSY"
"ID_1067871007816409088","Wed Nov 28 20:01:03 +0000 2018","M157q_News_RSS","SOC: hunting the underground inside story of the ethereum Social-network Opinion and Comment. (arXiv:1811.11136v1 [c
https://t.co/eRbtzbvcwe"
"ID_1067871010420977669","Wed Nov 28 20:01:03 +0000 2018","M157q_News_RSS","A Concept-Centered Hypertext Approach to Case-Based Retrieval. (arXiv:1811.11133v1 [https://t.co/4IsAEEWdlS])… https://t.co/Xe2EnU4mRo"
"ID_1067871011738013696","Wed Nov 28 20:01:03 +0000 2018","M157q_News_RSS","Descriptive Unions. A Fibre Bundle Characterization of the Union of Descriptively Near Sets. (arXiv:1811.11129v1 [cs
https://t.co/21oyfEGq4h"
"ID_1067871013059231744","Wed Nov 28 20:01:04 +0000 2018","M157q_News_RSS","Detection and Prevention Against RTS Attacks in Wireless LAN. (arXiv:1811.11128v1 [https://t.co/84mB8UWN9X])… https://t.co/75EZXhtgfk"
"ID_1067871014527201280","Wed Nov 28 20:01:04 +0000 2018","M157q_News_RSS","Unprocessing Images for Learned Raw Denoising. (arXiv:1811.11127v1 [https://t.co/2Nuv3dYG1c])… https://t.co/aODme14XwV"
"ID_1067871015982657536","Wed Nov 28 20:01:04 +0000 2018","M157q_News_RSS","LEASGD: an Efficient and Privacy-Preserving Decentralized Algorithm for Distributed Learning. (arXiv:1811.11124v1 [c
https://t.co/m8o6nA07jS"
"ID_1067871017391992832","Wed Nov 28 20:01:05 +0000 2018","M157q_News_RSS","Integrating Topological Proofs with Model Checking to Instrument Iterative Design. (arXiv:1811.11123v1 [cs.LO])
https://t.co/RwoAwMEWBm
Syst"
"ID_1067871019245944833","Wed Nov 28 20:01:05 +0000 2018","M157q_News_RSS","Um Sistema de Aquisi\c{c}\~ao e An\'alise de Dados para Extra\c{c}\~ao de Conhecimento da Plataforma Ebit. (arXiv:18
https://t.co/Yer9ZLMhsI"
"ID_1067871020709638144","Wed Nov 28 20:01:06 +0000 2018","M157q_News_RSS","Fault Detection for Timed FSM with Timeouts by Constraint Solving. (arXiv:1811.11119v1 [https://t.co/zmDqndQeYt])… https://t.co/8lHFSheqVR"
"ID_1067871022123147264","Wed Nov 28 20:01:06 +0000 2018","M157q_News_RSS","Classifications of quasitrivial semigroups. (arXiv:1811.11113v1 [math.RA])
https://t.co/OuwJTmK6SI
We investigate classifications of quasitr"
"ID_1067871023373017088","Wed Nov 28 20:01:06 +0000 2018","M157q_News_RSS","Bayesian graph convolutional neural networks for semi-supervised classification. (arXiv:1811.11103v1 [… https://t.co/myeuhXOAKP"
"ID_1067871001210306560","Wed Nov 28 20:01:01 +0000 2018","M157q_News_RSS","The Structure of Optimal Private Tests for Simple Hypotheses. (arXiv:1811.11148v1 [cs.DS])
https://t.co/CpT3KWSMbp
Hypothesis testing plays"
"ID_1067871025877082112","Wed Nov 28 20:01:07 +0000 2018","M157q_News_RSS","Maximal Entropy Reduction Algorithm for SAR ADC Clock Compression. (arXiv:1811.11102v1 [eess.SP])
https://t.co/EFsGzIx9ta
Reduction of compa"
"ID_1067871027152093184","Wed Nov 28 20:01:07 +0000 2018","M157q_News_RSS","Learning to detect dysarthria from raw speech. (arXiv:1811.11101v1 [https://t.co/5hSkiR3zEk])… https://t.co/lIvuSlKodw"
"ID_1067871028515233793","Wed Nov 28 20:01:07 +0000 2018","M157q_News_RSS","Cooperative Transmission and Probabilistic Caching for Clustered D2D Networks. (arXiv:1811.11099v1 [eess.SP])
https://t.co/qScyaqJJht
In thi"
"ID_1067871029857415168","Wed Nov 28 20:01:08 +0000 2018","M157q_News_RSS","Counting Polynomial Roots in Isabelle/HOL: A Formal Proof of the Budan-Fourier Theorem. (arXiv:1811.11093v1 [cs.LO])
https://t.co/XZ253yQwDi"
"ID_1067871031245721600","Wed Nov 28 20:01:08 +0000 2018","M157q_News_RSS","Bilinear Parameterization For Differentiable Rank-Regularization. (arXiv:1811.11088v1 [https://t.co/2Nuv3dYG1c])… https://t.co/WgdoNkxVg6"
"ID_1067871006524497920","Wed Nov 28 20:01:02 +0000 2018","M157q_News_RSS","MG-WFBP: Efficient Data Communication for Distributed Synchronous SGD Algorithms. (arXiv:1811.11141v1 [cs.DC])
https://t.co/8Z7GxjFn7R
Distr"
"ID_1067871032675983360","Wed Nov 28 20:01:08 +0000 2018","M157q_News_RSS","Fast Computing von Neumann Entropy for Large-scale Graphs via Quadratic Approximations. (arXiv:1811.11087v1 [… https://t.co/qqrXSJI3nZ"
"ID_1067871034068484096","Wed Nov 28 20:01:09 +0000 2018","M157q_News_RSS","Generative Adversarial Network Training is a Continual Learning Problem. (arXiv:1811.11083v1 [… https://t.co/pgK8cYzle3"
"ID_1067871035582631937","Wed Nov 28 20:01:09 +0000 2018","M157q_News_RSS","Automatic Face Aging in Videos via Deep Reinforcement Learning. (arXiv:1811.11082v1 [https://t.co/2Nuv3dYG1c])… https://t.co/gMI2OnU7sr"
"ID_1067871037017141248","Wed Nov 28 20:01:09 +0000 2018","M157q_News_RSS","MobiFace: A Lightweight Deep Learning Face Recognition on Mobile Devices. (arXiv:1811.11080v1 [… https://t.co/SHx6PYtD2h"
"ID_1067871038464094208","Wed Nov 28 20:01:10 +0000 2018","M157q_News_RSS","Robust Classification of Financial Risk. (arXiv:1811.11079v1 [https://t.co/eOmVsbWZjL])
https://t.co/a6WbtFZeZy
Alg… https://t.co/oYl7G2n4d5"
"ID_1067871039923773441","Wed Nov 28 20:01:10 +0000 2018","M157q_News_RSS","Refined WaveNet Vocoder for Variational Autoencoder Based Voice Conversion. (arXiv:1811.11078v1 [… https://t.co/agdRwKqioH"
"ID_1067871041672769536","Wed Nov 28 20:01:11 +0000 2018","M157q_News_RSS","Ultra-dense Radio Access Networks for Smart Cities: Cloud-RAN  Fog-RAN and ""cell-free"" Massive MIMO. (arXiv:1811.110
https://t.co/O32WeKdja3"
"ID_1067871043014946816","Wed Nov 28 20:01:11 +0000 2018","M157q_News_RSS","An Analytical Approach to Improving Time Warping on Multidimensional Time Series. (arXiv:1811.11076v1 [cs.DS])
https://t.co/PUcqWvSKaK
Dynam"
"ID_1067871044524855296","Wed Nov 28 20:01:11 +0000 2018","M157q_News_RSS","Learning State Representations in Complex Systems with Multimodal Data. (arXiv:1811.11067v1 [cs.LG])
https://t.co/8cEeB3DxQF
Representation"
"ID_1067871047070834688","Wed Nov 28 20:01:12 +0000 2018","M157q_News_RSS","Fast Object Detection in Compressed Video. (arXiv:1811.11057v1 [https://t.co/2Nuv3dYG1c])
https://t.co/VzcAf9yrHY
O… https://t.co/3GV2mdZHuI"
"ID_1067871048455020544","Wed Nov 28 20:01:12 +0000 2018","M157q_News_RSS","Understanding the Importance of Single Directions via Representative Substitution. (arXiv:1811.11053v1 [… https://t.co/82fGjIUNd5"
"ID_1067871049834852353","Wed Nov 28 20:01:13 +0000 2018","M157q_News_RSS","Dense xUnit Networks. (arXiv:1811.11051v1 [https://t.co/2Nuv3dYG1c])
https://t.co/eDc0Vx9yLk
Deep net architectures… https://t.co/y9roTGzkY8"
"ID_1067871051223261184","Wed Nov 28 20:01:13 +0000 2018","M157q_News_RSS","Geometry-aware Manipulability Transfer. (arXiv:1811.11050v1 [https://t.co/8h4MiNUU2P])
https://t.co/DPQfiPLtiz
Body… https://t.co/7dY0NZOfCH"
"ID_1067871052615675904","Wed Nov 28 20:01:13 +0000 2018","M157q_News_RSS","Performance Analysis of a Low-Interference N-Continuous OFDM Scheme. (arXiv:1811.11044v1 [https://t.co/TTBPbOTUOx])… https://t.co/sR0sT5ixPA"
"ID_1067871053962084352","Wed Nov 28 20:01:14 +0000 2018","M157q_News_RSS","Rotting bandits are no harder than stochastic ones. (arXiv:1811.11043v1 [https://t.co/eOmVsbWZjL])… https://t.co/uTuLz7ViLs"
"ID_1067871055413268480","Wed Nov 28 20:01:14 +0000 2018","M157q_News_RSS","Translating and Evolving: Towards a Model of Language Change in DisCoCat. (arXiv:1811.11041v1 [… https://t.co/c37bbXkTj0"
"ID_1067871056810041344","Wed Nov 28 20:01:14 +0000 2018","M157q_News_RSS","3PS - Online Privacy through Group Identities. (arXiv:1811.11039v1 [https://t.co/5Fm3Lre9eN])… https://t.co/uDU62azCna"
"ID_1067871058106114048","Wed Nov 28 20:01:14 +0000 2018","M157q_News_RSS","Convexity in scientific collaboration networks. (arXiv:1811.11030v1 [https://t.co/y7YnStXiA3])… https://t.co/G3Y0FfFscQ"
"ID_1067871059477585920","Wed Nov 28 20:01:15 +0000 2018","M157q_News_RSS","Chordal Graphs in Triangular Decomposition in Top-Down Style. (arXiv:1811.11023v1 [https://t.co/LljFWnr6hA])… https://t.co/2IwfXl9Mq8"
"ID_1067871060840734720","Wed Nov 28 20:01:15 +0000 2018","M157q_News_RSS","Arena Model: Inference About Competitions. (arXiv:1811.11019v1 [cs.LG])
https://t.co/UWUObxbfFu
The authors propose a parametric model calle"
"ID_1067871065072758784","Wed Nov 28 20:01:16 +0000 2018","M157q_News_RSS","Developing Mobility and Traffic Visualization Applications for Connected Vehicles. (arXiv:1811.11012v1 [… https://t.co/cX71BVK0rR"
"ID_1067871066444390400","Wed Nov 28 20:01:16 +0000 2018","M157q_News_RSS","Sentiment Analysis of Financial News Articles using Performance Indicators. (arXiv:1811.11008v1 [… https://t.co/qkTIFdzZXI"
"ID_1067871067786502144","Wed Nov 28 20:01:17 +0000 2018","M157q_News_RSS","Systematic Exploration of the High Likelihood Set of Phylogenetic Tree Topologies. (arXiv:1811.11007v1 [… https://t.co/YTFSlf7jlx"
"ID_1067871069128642560","Wed Nov 28 20:01:17 +0000 2018","M157q_News_RSS","Application of Clinical Concept Embeddings for Heart Failure Prediction in UK EHR data. (arXiv:1811.11005v1 [… https://t.co/B2DmyR2dX4"
"ID_1067871070516994048","Wed Nov 28 20:01:17 +0000 2018","M157q_News_RSS","Scene Recognition Through Visual and Acoustic Cues Using K-Means. (arXiv:1811.11004v1 [https://t.co/8h4MiNUU2P])… https://t.co/ozezc2ewVo"
"ID_1067871071993389056","Wed Nov 28 20:01:18 +0000 2018","M157q_News_RSS","Correcting the Common Discourse Bias in Linear Representation of Sentences using Conceptors. (arXiv:1811.11002v1 [cs
https://t.co/iTT2TiNrR5"
"ID_1067871073427812352","Wed Nov 28 20:01:18 +0000 2018","M157q_News_RSS","Unsupervised Post-processing of Word Vectors via Conceptor Negation. (arXiv:1811.11001v1 [https://t.co/5hSkiR3zEk])… https://t.co/zF78JnJQuf"
"ID_1067871074816155648","Wed Nov 28 20:01:18 +0000 2018","M157q_News_RSS","Exploiting Coarse-to-Fine Task Transfer for Aspect-level Sentiment Classification. (arXiv:1811.10999v1 [… https://t.co/bKleReQKX3"
"ID_1067871076170924033","Wed Nov 28 20:01:19 +0000 2018","M157q_News_RSS","CGMH: Constrained Sentence Generation by Metropolis-Hastings Sampling. (arXiv:1811.10996v1 [https://t.co/5hSkiR3zEk… https://t.co/C1iZ66KBBl"
"ID_1067871078863663104","Wed Nov 28 20:01:19 +0000 2018","M157q_News_RSS","Generating Responses Expressing Emotion in an Open-domain Dialogue System. (arXiv:1811.10990v1 [… https://t.co/h9zN8zMllb"
"ID_1067871080256233472","Wed Nov 28 20:01:20 +0000 2018","M157q_News_RSS","Facilitating the Manual Annotation of Sounds When Using Large Taxonomies. (arXiv:1811.10988v1 [… https://t.co/FBvCn43WMR"
"ID_1067871081753530368","Wed Nov 28 20:01:20 +0000 2018","M157q_News_RSS","HCqa: Hybrid and Complex Question Answering on Textual Corpus and Knowledge Graph. (arXiv:1811.10986v1 [… https://t.co/IsqEJzDI1K"
